product_id,title,price,category,type,image_url,product_url,scrape_date
2235134,Oversized-Hoodie - gemustert,"25,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1736247240/productimages/2235134-1-01.jpg",https://www.c-and-a.com/de/de/shop/oversized-hoodie-gemustert-2235134/1,2025-03-21 22:08:25
2231136,Gaming - Hoodie,Price not found,sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1732889894/productimages/2231136-1-01.jpg",https://www.c-and-a.com/de/de/shop/gaming-hoodie-2231136/1,2025-03-21 22:08:21
2238729,Hoodie - Hokusai,"29,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1736761982/productimages/2238729-1-01.jpg",https://www.c-and-a.com/de/de/shop/hoodie-hokusai-2238729/1,2025-03-21 22:08:25
2230316,Naruto - Hoodie,"24,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1740563280/productimages/2230316-1-01.jpg",https://www.c-and-a.com/de/de/shop/naruto-hoodie-2230316/1,2025-03-21 22:08:21
2234387,Hoodie,"25,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1740746245/productimages/2234387-1-01.jpg",https://www.c-and-a.com/de/de/shop/hoodie-2234387/1,2025-03-21 22:08:25
2230161,Multipack 2er - Blümchen - Baby-Strick-Leggings,"15,99",sweaters,leggings,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1740486687/productimages/2230161-1-08.jpg",https://www.c-and-a.com/de/de/shop/multipack-2er-bluemchen-baby-strick-leggings-2230161/1,2025-03-21 22:08:24
2235225,Oversized-Hoodie,"19,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1736247183/productimages/2235225-1-01.jpg",https://www.c-and-a.com/de/de/shop/oversized-hoodie-2235225/1,2025-03-21 22:08:25
2236535,Hoodie - Naruto,"29,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1734341589/productimages/2236535-1-01.jpg",https://www.c-and-a.com/de/de/shop/hoodie-naruto-2236535/1,2025-03-21 22:08:25
2235135,Oversized-Hoodie,"22,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1734525566/productimages/2235135-2-01.jpg",https://www.c-and-a.com/de/de/shop/oversized-hoodie-2235135/2,2025-03-21 22:08:25
2235878,Hoodie - AC/DC,"29,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1732712322/productimages/2235878-1-01.jpg",https://www.c-and-a.com/de/de/shop/hoodie-acdc-2235878/1,2025-03-21 22:08:25
2236533,Oversized-Hoodie - Naruto,"29,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1734525830/productimages/2236533-1-01.jpg",https://www.c-and-a.com/de/de/shop/oversized-hoodie-naruto-2236533/1,2025-03-21 22:08:25
2234509,Hoodie,"25,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1738342663/productimages/2234509-1-01.jpg",https://www.c-and-a.com/de/de/shop/hoodie-2234509/1,2025-03-21 22:08:25
2238724,Hoodie,"22,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1739539638/productimages/2238724-2-01.jpg",https://www.c-and-a.com/de/de/shop/hoodie-2238724/2,2025-03-21 22:08:25
